in s,C1 in V,C2 in V,C3 in V
5.083800E+00,4.51660E+00,9.93652E+00,-9.66797E-02
5.083800E+00,5.29785E+00,1.09131E+01,2.92969E-03
5.084400E+00,4.56543E+00,1.00830E+01,-9.66797E-02
5.084400E+00,5.29785E+00,1.11084E+01,2.92969E-03
5.085000E+00,4.56543E+00,1.02783E+01,-9.27734E-02
5.085000E+00,5.29785E+00,1.11572E+01,-9.76563E-04
5.085600E+00,4.56543E+00,1.03760E+01,-8.30078E-02
5.085600E+00,5.29785E+00,1.11572E+01,-8.78906E-03
5.086200E+00,4.51660E+00,1.02783E+01,-9.08203E-02
5.086200E+00,5.29785E+00,1.11572E+01,-6.83594E-03
5.086800E+00,4.51660E+00,9.74121E+00,-9.08203E-02
5.086800E+00,5.29785E+00,1.11084E+01,-6.83594E-03
5.087400E+00,4.51660E+00,9.54590E+00,-8.49609E-02
5.087400E+00,5.29785E+00,1.11084E+01,-6.83594E-03
5.088000E+00,4.51660E+00,9.49707E+00,-7.51953E-02
5.088000E+00,5.24902E+00,1.05225E+01,-1.66016E-02
5.088600E+00,4.56543E+00,9.39941E+00,-6.93359E-02
5.088600E+00,5.29785E+00,1.03271E+01,-1.85547E-02
5.089200E+00,4.56543E+00,9.39941E+00,-6.93359E-02
5.089200E+00,5.29785E+00,1.02783E+01,-1.85547E-02
5.089800E+00,4.56543E+00,9.39941E+00,-6.73828E-02
5.089800E+00,5.24902E+00,1.03760E+01,-2.05078E-02
5.090400E+00,4.56543E+00,9.49707E+00,-7.32422E-02
5.090400E+00,5.24902E+00,1.05225E+01,-6.83594E-03
5.091000E+00,4.56543E+00,9.69238E+00,-8.49609E-02
5.091000E+00,5.29785E+00,1.06201E+01,-2.92969E-03
5.091600E+00,4.56543E+00,9.83887E+00,-9.08203E-02
5.091600E+00,5.29785E+00,1.06689E+01,-9.76563E-04
5.092200E+00,4.51660E+00,9.88769E+00,-9.08203E-02
5.092200E+00,5.29785E+00,1.07178E+01,6.83594E-03
5.092800E+00,4.51660E+00,9.88769E+00,-9.08203E-02
5.092800E+00,5.29785E+00,1.07178E+01,6.83594E-03
5.093400E+00,4.51660E+00,9.54590E+00,-9.08203E-02
5.093400E+00,5.24902E+00,1.06689E+01,4.88281E-03
5.094000E+00,4.51660E+00,9.39941E+00,-8.30078E-02
5.094000E+00,5.24902E+00,1.06201E+01,4.88281E-03
5.094600E+00,4.56543E+00,9.20410E+00,-8.30078E-02
5.094600E+00,5.24902E+00,1.02783E+01,4.88281E-03
5.095200E+00,4.56543E+00,9.15527E+00,-8.10547E-02
5.095200E+00,5.24902E+00,1.01318E+01,4.88281E-03
5.095800E+00,4.56543E+00,9.15527E+00,-8.10547E-02
5.095800E+00,5.24902E+00,9.98535E+00,9.76562E-04
5.096400E+00,4.51660E+00,9.15527E+00,-6.34766E-02
5.096400E+00,5.24902E+00,1.00342E+01,-1.26953E-02
5.097000E+00,4.51660E+00,9.20410E+00,-6.34766E-02
5.097000E+00,5.24902E+00,1.01807E+01,-1.46484E-02
5.097600E+00,4.51660E+00,9.35059E+00,-6.34766E-02
5.097600E+00,5.29785E+00,1.03760E+01,-1.46484E-02
5.098200E+00,4.56543E+00,9.49707E+00,-6.73828E-02
5.098200E+00,5.29785E+00,1.04736E+01,-1.46484E-02
5.098800E+00,4.56543E+00,9.59473E+00,-6.93359E-02
5.098800E+00,5.24902E+00,1.04736E+01,-8.78906E-03
5.099400E+00,4.56543E+00,9.59473E+00,-8.49609E-02
5.099400E+00,5.24902E+00,1.04736E+01,9.76562E-04
5.100000E+00,4.51660E+00,9.54590E+00,-8.49609E-02
5.100000E+00,5.24902E+00,1.04248E+01,2.92969E-03
5.100600E+00,4.51660E+00,9.20410E+00,-7.91016E-02
5.100600E+00,5.24902E+00,1.04248E+01,6.83594E-03
5.101200E+00,4.51660E+00,9.00879E+00,-7.91016E-02
5.101200E+00,5.24902E+00,1.03271E+01,1.26953E-02
5.101800E+00,4.51660E+00,8.95996E+00,-7.71484E-02
5.101800E+00,5.24902E+00,9.98535E+00,1.26953E-02
5.102400E+00,4.51660E+00,8.95996E+00,-7.51953E-02
5.102400E+00,5.24902E+00,9.74121E+00,6.83594E-03
5.103000E+00,4.51660E+00,8.95996E+00,-7.51953E-02
5.103000E+00,5.24902E+00,9.74121E+00,8.78906E-03
5.103600E+00,4.51660E+00,8.95996E+00,-7.71484E-02
5.103600E+00,5.24902E+00,9.83887E+00,8.78906E-03
5.104200E+00,4.51660E+00,9.00879E+00,-7.71484E-02
5.104200E+00,5.24902E+00,9.98535E+00,8.78906E-03
5.104800E+00,4.51660E+00,9.15527E+00,-5.95703E-02
5.104800E+00,5.24902E+00,1.01318E+01,-2.92969E-03
5.105400E+00,4.51660E+00,9.35059E+00,-5.56641E-02
5.105400E+00,5.24902E+00,1.01807E+01,-2.92969E-03
5.106000E+00,4.51660E+00,9.39941E+00,-5.56641E-02
5.106000E+00,5.24902E+00,1.01807E+01,-6.83594E-03
5.106600E+00,4.51660E+00,9.35059E+00,-5.76172E-02
5.106600E+00,5.24902E+00,1.01807E+01,-9.76563E-04
5.107200E+00,4.56543E+00,9.00879E+00,-6.15234E-02
5.107200E+00,5.24902E+00,1.01807E+01,9.76562E-04
5.107800E+00,4.56543E+00,8.95996E+00,-7.51953E-02
5.107800E+00,5.24902E+00,1.00830E+01,1.46484E-02
5.108400E+00,4.56543E+00,8.66699E+00,-7.51953E-02
5.108400E+00,5.29785E+00,9.83887E+00,1.46484E-02
5.109000E+00,4.51660E+00,8.61816E+00,-9.08203E-02
5.109000E+00,5.29785E+00,9.74121E+00,1.85547E-02
5.109600E+00,4.51660E+00,8.61816E+00,-9.08203E-02
5.109600E+00,5.29785E+00,9.39941E+00,1.85547E-02
5.110200E+00,4.56543E+00,8.61816E+00,-7.32422E-02
5.110200E+00,5.29785E+00,9.39941E+00,6.83594E-03
5.110800E+00,4.46777E+00,8.61816E+00,-7.51953E-02
5.110800E+00,5.29785E+00,9.49707E+00,8.78906E-03
5.111400E+00,4.46777E+00,8.66699E+00,-7.51953E-02
5.111400E+00,5.24902E+00,9.69238E+00,8.78906E-03
5.112000E+00,4.56543E+00,8.86230E+00,-7.51953E-02
5.112000E+00,5.24902E+00,9.74121E+00,1.07422E-02
5.112600E+00,4.56543E+00,8.95996E+00,-7.51953E-02
5.112600E+00,5.24902E+00,9.83887E+00,1.07422E-02
5.113200E+00,4.56543E+00,9.05762E+00,-5.76172E-02
5.113200E+00,5.24902E+00,9.83887E+00,-2.92969E-03
5.113800E+00,4.51660E+00,9.05762E+00,-5.17578E-02
5.113800E+00,5.29785E+00,9.83887E+00,-2.92969E-03
5.114400E+00,4.51660E+00,8.71582E+00,-5.37109E-02
5.114400E+00,5.29785E+00,9.83887E+00,-9.76563E-04
5.115000E+00,4.51660E+00,8.52051E+00,-5.56641E-02
5.115000E+00,5.20020E+00,9.79004E+00,2.92969E-03
5.115600E+00,4.51660E+00,8.47168E+00,-6.15234E-02
5.115600E+00,5.24902E+00,9.59473E+00,2.92969E-03
5.116200E+00,4.51660E+00,8.42285E+00,-6.73828E-02
5.116200E+00,5.24902E+00,9.39941E+00,1.46484E-02
5.116800E+00,4.51660E+00,8.27637E+00,-7.71484E-02
5.116800E+00,5.24902E+00,9.15527E+00,1.46484E-02
5.117400E+00,4.51660E+00,8.27637E+00,-7.71484E-02
5.117400E+00,5.24902E+00,9.10644E+00,2.05078E-02
5.118000E+00,4.46777E+00,8.27637E+00,-7.51953E-02
5.118000E+00,5.24902E+00,9.10644E+00,2.05078E-02
5.118600E+00,4.46777E+00,8.37402E+00,-6.34766E-02
5.118600E+00,5.24902E+00,9.30176E+00,6.83594E-03
5.119200E+00,4.51660E+00,8.47168E+00,-6.73828E-02
5.119200E+00,5.24902E+00,9.39941E+00,1.85547E-02
5.119800E+00,4.51660E+00,8.61816E+00,-6.73828E-02
5.119800E+00,5.24902E+00,9.49707E+00,1.85547E-02
5.120400E+00,4.51660E+00,8.66699E+00,-6.34766E-02
5.120400E+00,5.24902E+00,9.54590E+00,2.05078E-02
5.121000E+00,4.51660E+00,8.81348E+00,-6.34766E-02
5.121000E+00,5.24902E+00,9.59473E+00,2.05078E-02
5.121600E+00,4.51660E+00,8.71582E+00,-4.78516E-02
5.121600E+00,5.24902E+00,9.59473E+00,2.92969E-03
5.122200E+00,4.51660E+00,8.61816E+00,-4.78516E-02
5.122200E+00,5.24902E+00,9.54590E+00,2.92969E-03
5.122800E+00,4.51660E+00,8.32519E+00,-4.78516E-02
5.122800E+00,5.24902E+00,9.54590E+00,9.76562E-04
5.123400E+00,4.51660E+00,8.27637E+00,-5.17578E-02
5.123400E+00,5.24902E+00,9.39941E+00,4.88281E-03
5.124000E+00,4.51660E+00,8.17871E+00,-5.76172E-02
5.124000E+00,5.24902E+00,9.10644E+00,6.83594E-03
5.124600E+00,4.51660E+00,8.12988E+00,-6.34766E-02
5.124600E+00,5.24902E+00,9.10644E+00,2.63672E-02
5.125200E+00,4.51660E+00,8.12988E+00,-7.12891E-02
5.125200E+00,5.24902E+00,8.95996E+00,2.63672E-02
5.125800E+00,4.51660E+00,8.17871E+00,-7.71484E-02
5.125800E+00,5.24902E+00,9.00879E+00,2.83203E-02
5.126400E+00,4.51660E+00,8.22754E+00,-7.71484E-02
5.126400E+00,5.24902E+00,9.10644E+00,2.83203E-02
5.127000E+00,4.51660E+00,8.27637E+00,-4.98047E-02
5.127000E+00,5.24902E+00,9.20410E+00,1.26953E-02
5.127600E+00,4.46777E+00,8.42285E+00,-6.54297E-02
5.127600E+00,5.24902E+00,9.30176E+00,2.44141E-02
5.128200E+00,4.46777E+00,8.47168E+00,-6.54297E-02
5.128200E+00,5.24902E+00,9.30176E+00,2.44141E-02
5.128800E+00,4.51660E+00,8.52051E+00,-6.15234E-02
5.128800E+00,5.24902E+00,9.30176E+00,2.05078E-02
5.129400E+00,4.51660E+00,8.47168E+00,-5.95703E-02
5.129400E+00,5.24902E+00,9.30176E+00,1.85547E-02
5.130000E+00,4.51660E+00,8.32519E+00,-4.58984E-02
5.130000E+00,5.24902E+00,9.25293E+00,6.83594E-03
5.130600E+00,4.51660E+00,7.93457E+00,-4.58984E-02
5.130600E+00,5.24902E+00,9.25293E+00,6.83594E-03
5.131200E+00,4.51660E+00,7.93457E+00,-4.39453E-02
5.131200E+00,5.24902E+00,9.05762E+00,8.78906E-03
5.131800E+00,4.51660E+00,7.88574E+00,-4.98047E-02
5.131800E+00,5.24902E+00,8.81348E+00,1.07422E-02
5.132400E+00,4.51660E+00,7.88574E+00,-5.37109E-02
5.132400E+00,5.24902E+00,8.76465E+00,1.07422E-02
5.133000E+00,4.51660E+00,7.88574E+00,-6.34766E-02
5.133000E+00,5.24902E+00,8.66699E+00,3.61328E-02
5.133600E+00,4.46777E+00,7.88574E+00,-6.34766E-02
5.133600E+00,5.24902E+00,8.71582E+00,3.61328E-02
5.134200E+00,4.46777E+00,7.98340E+00,-6.34766E-02
5.134200E+00,5.24902E+00,8.76465E+00,3.02734E-02
5.134800E+00,4.51660E+00,7.98340E+00,-6.34766E-02
5.134800E+00,5.24902E+00,8.95996E+00,3.02734E-02
5.135400E+00,4.51660E+00,8.12988E+00,-4.19922E-02
5.135400E+00,5.24902E+00,9.00879E+00,1.46484E-02
5.136000E+00,4.51660E+00,8.17871E+00,-6.15234E-02
5.136000E+00,5.24902E+00,9.05762E+00,2.83203E-02
5.136600E+00,4.46777E+00,8.32519E+00,-6.15234E-02
5.136600E+00,5.24902E+00,9.10644E+00,2.83203E-02
5.137200E+00,4.46777E+00,8.32519E+00,-6.15234E-02
5.137200E+00,5.24902E+00,9.10644E+00,2.63672E-02
5.137800E+00,4.51660E+00,8.27637E+00,-4.98047E-02
5.137800E+00,5.24902E+00,9.05762E+00,1.46484E-02
5.138400E+00,4.51660E+00,7.93457E+00,-4.19922E-02
5.138400E+00,5.24902E+00,9.00879E+00,6.83594E-03
5.139000E+00,4.51660E+00,7.64160E+00,-4.19922E-02
5.139000E+00,5.24902E+00,8.91113E+00,1.07422E-02
5.139600E+00,4.51660E+00,7.59277E+00,-4.19922E-02
5.139600E+00,5.24902E+00,8.76465E+00,1.07422E-02
5.140200E+00,4.51660E+00,7.59277E+00,-4.39453E-02
5.140200E+00,5.24902E+00,8.61816E+00,1.46484E-02
5.140800E+00,4.51660E+00,7.59277E+00,-4.98047E-02
5.140800E+00,5.24902E+00,8.42285E+00,1.66016E-02
5.141400E+00,4.51660E+00,7.54394E+00,-5.17578E-02
5.141400E+00,5.24902E+00,8.37402E+00,2.63672E-02
5.142000E+00,4.51660E+00,7.54394E+00,-5.56641E-02
5.142000E+00,5.24902E+00,8.37402E+00,3.22266E-02
5.142600E+00,4.51660E+00,7.59277E+00,-6.15234E-02
5.142600E+00,5.24902E+00,8.52051E+00,4.00391E-02
5.143200E+00,4.51660E+00,7.59277E+00,-6.15234E-02
5.143200E+00,5.24902E+00,8.61816E+00,4.00391E-02
5.143800E+00,4.51660E+00,7.78809E+00,-4.00391E-02
5.143800E+00,5.24902E+00,8.71582E+00,2.05078E-02
5.144400E+00,4.51660E+00,7.88574E+00,-5.76172E-02
5.144400E+00,5.24902E+00,8.76465E+00,2.63672E-02
5.145000E+00,4.51660E+00,7.98340E+00,-5.76172E-02
5.145000E+00,5.24902E+00,8.76465E+00,2.63672E-02
5.145600E+00,4.51660E+00,7.98340E+00,-5.56641E-02
5.145600E+00,5.24902E+00,8.76465E+00,2.44141E-02
5.146200E+00,4.51660E+00,7.93457E+00,-4.39453E-02
5.146200E+00,5.24902E+00,8.76465E+00,1.66016E-02
5.146800E+00,4.51660E+00,7.78809E+00,-4.19922E-02
5.146800E+00,5.20020E+00,8.71582E+00,1.07422E-02
5.147400E+00,4.51660E+00,7.64160E+00,-4.19922E-02
5.147400E+00,5.20020E+00,8.66699E+00,1.46484E-02
5.148000E+00,4.51660E+00,7.49512E+00,-3.80859E-02
5.148000E+00,5.20020E+00,8.56934E+00,1.46484E-02
5.148600E+00,4.51660E+00,7.39746E+00,-4.19922E-02
5.148600E+00,5.24902E+00,8.42285E+00,1.66016E-02
5.149200E+00,4.51660E+00,7.34863E+00,-4.98047E-02
5.149200E+00,5.24902E+00,8.22754E+00,2.05078E-02
5.149800E+00,4.51660E+00,7.34863E+00,-5.56641E-02
5.149800E+00,5.20020E+00,8.17871E+00,2.83203E-02
5.150400E+00,4.41895E+00,7.34863E+00,-6.34766E-02
5.150400E+00,5.24902E+00,8.17871E+00,3.41797E-02
5.151000E+00,4.41895E+00,7.39746E+00,-6.34766E-02
5.151000E+00,5.24902E+00,8.32519E+00,3.41797E-02
5.151600E+00,4.51660E+00,7.44629E+00,-5.76172E-02
5.151600E+00,5.24902E+00,8.42285E+00,3.41797E-02
5.152200E+00,4.51660E+00,7.54394E+00,-3.61328E-02
5.152200E+00,5.20020E+00,8.47168E+00,1.26953E-02
5.152800E+00,4.51660E+00,7.64160E+00,-5.95703E-02
5.152800E+00,5.24902E+00,8.52051E+00,3.41797E-02
5.153400E+00,4.51660E+00,7.73926E+00,-5.95703E-02
5.153400E+00,5.24902E+00,8.56934E+00,3.41797E-02
5.154000E+00,4.51660E+00,7.78809E+00,-5.37109E-02
5.154000E+00,5.24902E+00,8.56934E+00,2.83203E-02
5.154600E+00,4.51660E+00,7.73926E+00,-4.19922E-02
5.154600E+00,5.24902E+00,8.56934E+00,1.46484E-02
5.155200E+00,4.51660E+00,7.59277E+00,-3.61328E-02
5.155200E+00,5.24902E+00,8.52051E+00,1.46484E-02
5.155800E+00,4.51660E+00,7.34863E+00,-3.61328E-02
5.155800E+00,5.24902E+00,8.47168E+00,2.05078E-02
5.156400E+00,4.46777E+00,7.25098E+00,-3.41797E-02
5.156400E+00,5.24902E+00,8.32519E+00,2.05078E-02
5.157000E+00,4.46777E+00,7.20215E+00,-4.19922E-02
5.157000E+00,5.24902E+00,8.12988E+00,2.05078E-02
5.157600E+00,4.51660E+00,7.10449E+00,-4.39453E-02
5.157600E+00,5.24902E+00,7.93457E+00,2.63672E-02
5.158200E+00,4.51660E+00,7.10449E+00,-4.98047E-02
5.158200E+00,5.24902E+00,7.93457E+00,3.02734E-02
5.158800E+00,4.51660E+00,7.15332E+00,-5.17578E-02
5.158800E+00,5.24902E+00,7.93457E+00,3.61328E-02
5.159400E+00,4.51660E+00,7.15332E+00,-5.56641E-02
5.159400E+00,5.24902E+00,8.03223E+00,3.80859E-02
5.160000E+00,4.51660E+00,7.25098E+00,-5.56641E-02
5.160000E+00,5.24902E+00,8.12988E+00,3.80859E-02
5.160600E+00,4.51660E+00,7.34863E+00,-4.39453E-02
5.160600E+00,5.20020E+00,8.22754E+00,3.41797E-02
5.161200E+00,4.51660E+00,7.39746E+00,-4.98047E-02
5.161200E+00,5.24902E+00,8.32519E+00,3.61328E-02
5.161800E+00,4.46777E+00,7.44629E+00,-5.17578E-02
5.161800E+00,5.24902E+00,8.32519E+00,3.61328E-02
5.162400E+00,4.46777E+00,7.54394E+00,-5.17578E-02
5.162400E+00,5.24902E+00,8.32519E+00,3.22266E-02
5.163000E+00,4.51660E+00,7.54394E+00,-3.61328E-02
5.163000E+00,5.24902E+00,8.37402E+00,2.05078E-02
5.163600E+00,4.51660E+00,7.44629E+00,-3.41797E-02
5.163600E+00,5.20020E+00,8.37402E+00,2.05078E-02
5.164200E+00,4.51660E+00,7.25098E+00,-3.41797E-02
5.164200E+00,5.20020E+00,8.22754E+00,2.05078E-02
5.164800E+00,4.51660E+00,7.05566E+00,-3.41797E-02
5.164800E+00,5.24902E+00,8.17871E+00,1.85547E-02
5.165400E+00,4.46777E+00,6.90918E+00,-4.00391E-02
5.165400E+00,5.24902E+00,7.93457E+00,2.24609E-02
5.166000E+00,4.46777E+00,6.90918E+00,-4.19922E-02
5.166000E+00,5.20020E+00,7.78809E+00,2.83203E-02
5.166600E+00,4.46777E+00,6.86035E+00,-5.76172E-02
5.166600E+00,5.20020E+00,7.69043E+00,3.61328E-02
5.167200E+00,4.46777E+00,6.86035E+00,-5.76172E-02
5.167200E+00,5.20020E+00,7.64160E+00,4.78516E-02
5.167800E+00,4.46777E+00,6.90918E+00,-5.56641E-02
5.167800E+00,5.20020E+00,7.69043E+00,4.78516E-02
5.168400E+00,4.46777E+00,6.90918E+00,-5.56641E-02
5.168400E+00,5.24902E+00,7.69043E+00,3.61328E-02
5.169000E+00,4.41895E+00,7.00684E+00,-5.17578E-02
5.169000E+00,5.24902E+00,7.83691E+00,3.41797E-02
5.169600E+00,4.41895E+00,7.00684E+00,-5.17578E-02
5.169600E+00,5.20020E+00,7.93457E+00,3.41797E-02
5.170200E+00,4.51660E+00,7.15332E+00,-4.98047E-02
5.170200E+00,5.24902E+00,8.03223E+00,3.61328E-02
5.170800E+00,4.51660E+00,7.25098E+00,-4.78516E-02
5.170800E+00,5.24902E+00,8.03223E+00,3.61328E-02
5.171400E+00,4.51660E+00,7.34863E+00,-3.22266E-02
5.171400E+00,5.24902E+00,8.03223E+00,2.44141E-02
5.172000E+00,4.51660E+00,7.25098E+00,-2.83203E-02
5.172000E+00,5.20020E+00,8.03223E+00,2.05078E-02
5.172600E+00,4.51660E+00,7.25098E+00,-3.22266E-02
5.172600E+00,5.20020E+00,8.03223E+00,2.24609E-02
5.173200E+00,4.51660E+00,7.00684E+00,-3.22266E-02
5.173200E+00,5.24902E+00,8.03223E+00,2.24609E-02
5.173800E+00,4.51660E+00,6.86035E+00,-3.41797E-02
5.173800E+00,5.24902E+00,7.98340E+00,2.83203E-02
5.174400E+00,4.51660E+00,6.81152E+00,-4.58984E-02
5.174400E+00,5.20020E+00,7.69043E+00,3.61328E-02
5.175000E+00,4.51660E+00,6.71387E+00,-4.58984E-02
5.175000E+00,5.20020E+00,7.59277E+00,4.19922E-02
5.175600E+00,4.51660E+00,6.66504E+00,-5.56641E-02
5.175600E+00,5.24902E+00,7.49512E+00,4.39453E-02
5.176200E+00,4.51660E+00,6.66504E+00,-5.56641E-02
5.176200E+00,5.24902E+00,7.44629E+00,4.39453E-02
5.176800E+00,4.51660E+00,6.66504E+00,-5.17578E-02
5.176800E+00,5.24902E+00,7.49512E+00,4.39453E-02
5.177400E+00,4.46777E+00,6.66504E+00,-4.39453E-02
5.177400E+00,5.20020E+00,7.54394E+00,4.00391E-02
5.178000E+00,4.46777E+00,6.81152E+00,-4.39453E-02
5.178000E+00,5.20020E+00,7.59277E+00,4.58984E-02
5.178600E+00,4.51660E+00,6.81152E+00,-4.19922E-02
5.178600E+00,5.20020E+00,7.73926E+00,4.58984E-02
5.179200E+00,4.51660E+00,6.90918E+00,-4.19922E-02
5.179200E+00,5.20020E+00,7.83691E+00,4.00391E-02
5.179800E+00,4.46777E+00,7.00684E+00,-2.83203E-02
5.179800E+00,5.20020E+00,7.83691E+00,2.44141E-02
5.180400E+00,4.46777E+00,7.05566E+00,-3.22266E-02
5.180400E+00,5.20020E+00,7.88574E+00,2.44141E-02
5.181000E+00,4.51660E+00,7.10449E+00,-3.22266E-02
5.181000E+00,5.15137E+00,7.88574E+00,2.44141E-02
5.181600E+00,4.51660E+00,7.05566E+00,-2.83203E-02
5.181600E+00,5.24902E+00,7.83691E+00,2.44141E-02
5.182200E+00,4.46777E+00,7.00684E+00,-3.61328E-02
5.182200E+00,5.24902E+00,7.83691E+00,2.83203E-02
5.182800E+00,4.46777E+00,6.90918E+00,-4.19922E-02
5.182800E+00,5.20020E+00,7.78809E+00,4.00391E-02
5.183400E+00,4.46777E+00,6.76269E+00,-4.58984E-02
5.183400E+00,5.20020E+00,7.69043E+00,4.19922E-02
5.184000E+00,4.46777E+00,6.61621E+00,-5.37109E-02
5.184000E+00,5.24902E+00,7.64160E+00,4.39453E-02
5.184600E+00,4.46777E+00,6.61621E+00,-5.37109E-02
5.184600E+00,5.24902E+00,7.44629E+00,4.39453E-02
5.185200E+00,4.51660E+00,6.51855E+00,-4.39453E-02
5.185200E+00,5.20020E+00,7.34863E+00,3.80859E-02
5.185800E+00,4.51660E+00,6.51855E+00,-4.78516E-02
5.185800E+00,5.24902E+00,7.29980E+00,4.39453E-02
5.186400E+00,4.46777E+00,6.56738E+00,-4.78516E-02
5.186400E+00,5.24902E+00,7.34863E+00,4.39453E-02
5.187000E+00,4.46777E+00,6.56738E+00,-4.19922E-02
5.187000E+00,5.20020E+00,7.39746E+00,4.39453E-02
5.187600E+00,4.51660E+00,6.61621E+00,-4.19922E-02
5.187600E+00,5.20020E+00,7.44629E+00,4.39453E-02
5.188200E+00,4.51660E+00,6.71387E+00,-2.44141E-02
5.188200E+00,5.20020E+00,7.59277E+00,2.83203E-02
5.188800E+00,4.51660E+00,6.81152E+00,-2.44141E-02
5.188800E+00,5.20020E+00,7.59277E+00,2.83203E-02
5.189400E+00,4.51660E+00,6.81152E+00,-2.44141E-02
5.189400E+00,5.20020E+00,7.64160E+00,2.63672E-02
5.190000E+00,4.51660E+00,6.86035E+00,-2.44141E-02
5.190000E+00,5.20020E+00,7.64160E+00,2.83203E-02
5.190600E+00,4.46777E+00,6.90918E+00,-3.61328E-02
5.190600E+00,5.20020E+00,7.64160E+00,3.02734E-02
5.191200E+00,4.46777E+00,6.86035E+00,-4.00391E-02
5.191200E+00,5.20020E+00,7.64160E+00,4.19922E-02
5.191800E+00,4.46777E+00,6.86035E+00,-4.00391E-02
5.191800E+00,5.20020E+00,7.64160E+00,4.19922E-02
5.192400E+00,4.46777E+00,6.56738E+00,-4.78516E-02
5.192400E+00,5.20020E+00,7.64160E+00,5.37109E-02
5.193000E+00,4.46777E+00,6.51855E+00,-4.78516E-02
5.193000E+00,5.20020E+00,7.59277E+00,5.37109E-02
5.193600E+00,4.51660E+00,6.42090E+00,-3.41797E-02
5.193600E+00,5.20020E+00,7.34863E+00,3.61328E-02
5.194200E+00,4.51660E+00,6.37207E+00,-4.19922E-02
5.194200E+00,5.20020E+00,7.29980E+00,4.39453E-02
5.194800E+00,4.46777E+00,6.32324E+00,-4.19922E-02
5.194800E+00,5.20020E+00,7.15332E+00,4.39453E-02
5.195400E+00,4.46777E+00,6.32324E+00,-4.00391E-02
5.195400E+00,5.20020E+00,7.10449E+00,4.39453E-02
5.196000E+00,4.46777E+00,6.32324E+00,-4.00391E-02
5.196000E+00,5.20020E+00,7.10449E+00,4.39453E-02
5.196600E+00,4.51660E+00,6.32324E+00,-2.44141E-02
5.196600E+00,5.20020E+00,7.15332E+00,2.83203E-02
5.197200E+00,4.51660E+00,6.37207E+00,-2.44141E-02
5.197200E+00,5.20020E+00,7.25098E+00,2.83203E-02
5.197800E+00,4.51660E+00,6.46973E+00,-2.63672E-02
5.197800E+00,5.20020E+00,7.29980E+00,3.22266E-02
5.198400E+00,4.51660E+00,6.51855E+00,-2.63672E-02
5.198400E+00,5.20020E+00,7.34863E+00,3.22266E-02
5.199000E+00,4.46777E+00,6.56738E+00,-3.80859E-02
5.199000E+00,5.20020E+00,7.44629E+00,3.22266E-02
5.199600E+00,4.46777E+00,6.66504E+00,-3.80859E-02
5.199600E+00,5.15137E+00,7.44629E+00,4.78516E-02
5.200200E+00,4.46777E+00,6.71387E+00,-4.58984E-02
5.200200E+00,5.24902E+00,7.44629E+00,4.78516E-02
5.200800E+00,4.46777E+00,6.71387E+00,-4.78516E-02
5.200800E+00,5.24902E+00,7.44629E+00,4.98047E-02
5.201400E+00,4.46777E+00,6.71387E+00,-4.78516E-02
5.201400E+00,5.24902E+00,7.44629E+00,4.98047E-02
5.202000E+00,4.46777E+00,6.56738E+00,-2.63672E-02
5.202000E+00,5.15137E+00,7.44629E+00,3.22266E-02
5.202600E+00,4.51660E+00,6.37207E+00,-4.00391E-02
5.202600E+00,5.20020E+00,7.39746E+00,4.78516E-02
5.203200E+00,4.41895E+00,6.32324E+00,-4.00391E-02
5.203200E+00,5.20020E+00,7.39746E+00,4.78516E-02
5.203800E+00,4.41895E+00,6.17676E+00,-3.61328E-02
5.203800E+00,5.20020E+00,7.10449E+00,4.78516E-02
5.204400E+00,4.41895E+00,6.12793E+00,-3.41797E-02
5.204400E+00,5.20020E+00,7.00684E+00,4.39453E-02
5.205000E+00,4.41895E+00,6.07910E+00,-2.63672E-02
5.205000E+00,5.15137E+00,6.90918E+00,2.83203E-02
5.205600E+00,4.46777E+00,6.07910E+00,-2.44141E-02
5.205600E+00,5.20020E+00,6.90918E+00,3.02734E-02
5.206200E+00,4.46777E+00,6.12793E+00,-2.44141E-02
5.206200E+00,5.20020E+00,6.90918E+00,3.02734E-02
5.206800E+00,4.51660E+00,6.12793E+00,-2.24609E-02
5.206800E+00,5.20020E+00,6.95801E+00,3.41797E-02
5.207400E+00,4.51660E+00,6.12793E+00,-2.83203E-02
5.207400E+00,5.15137E+00,7.05566E+00,4.58984E-02
5.208000E+00,4.46777E+00,6.27441E+00,-3.61328E-02
5.208000E+00,5.20020E+00,7.10449E+00,4.98047E-02
5.208600E+00,4.46777E+00,6.32324E+00,-4.19922E-02
5.208600E+00,5.20020E+00,7.15332E+00,4.98047E-02
5.209200E+00,4.46777E+00,6.37207E+00,-4.39453E-02
5.209200E+00,5.20020E+00,7.20215E+00,5.37109E-02
5.209800E+00,4.46777E+00,6.37207E+00,-1.25977E-01
5.209800E+00,1.50146E+01,7.29980E+00,2.45117E-01
5.210400E+00,4.46777E+00,6.37207E+00,-1.25977E-01
5.210400E+00,1.50146E+01,7.29980E+00,2.45117E-01
5.211000E+00,1.41846E+01,6.51855E+00,5.17578E-02
5.211000E+00,1.49658E+01,7.29980E+00,1.94336E-01
5.211600E+00,1.41357E+01,6.51855E+00,1.00586E-01
5.211600E+00,1.49658E+01,7.34863E+00,2.19727E-01
5.212200E+00,1.40381E+01,6.56738E+00,1.22070E-01
